Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,ZIP
d0ab5dc5-831c-46f4-a169-e5008b5ff60e,1975-05-28,,999-50-9541,S99942491,X39651522X,Mr.,Darron84,Block661,,,M,white,portuguese,M,Springfield  Massachusetts  US,889 Harris Stravenue Unit 27,Belmont,Massachusetts,02138
2ce82994-d204-4f43-befc-906b0d27fc46,1976-12-10,,999-42-5947,S99926770,X34535608X,Mr.,Franklin857,Koch169,,,M,white,french_canadian,M,Haverhill  Massachusetts  US,397 Reilly Dale,New Bedford,Massachusetts,02740
4392bb1e-8a0f-4143-aebf-2f4b56fe7b03,1948-08-17,,999-77-6418,S99969342,X22349527X,Mr.,Eugene421,Barrows492,,,M,white,portuguese,M,Lexington  Massachusetts  US,260 Greenholt Mews Apt 53,Adams,Massachusetts,01220
e7c484f4-949e-488b-8dc2-6deeebb0a262,1956-08-08,,999-17-4003,S99983380,X65806362X,Mr.,Barton704,Sporer811,,,S,hispanic,puerto_rican,M,Watertown Town  Massachusetts  US,354 Balistreri Way,Boston,Massachusetts,02108
0007c953-b20f-4861-865e-33a109634402,2000-02-18,,999-60-2895,S99969235,,Ms.,Kenda873,Haag279,,,,white,irish,F,Fall River  Massachusetts  US,114 Pfeffer Station Suite 34,Fall River,Massachusetts,02720
06026f91-3da2-43e9-98c0-a7eb525a0d0f,1932-12-21,2011-10-24,999-22-7545,S99983013,X39300526X,Mrs.,Misha8,Orn563,,O'Connell601,M,white,american,F,Dracut  Massachusetts  US,254 Effertz Glen Suite 77,Somerville,Massachusetts,02138
1cdb17f5-e453-497e-aae8-aad44d8bbe2a,1973-12-31,,999-21-4665,S99967587,X80527544X,Mrs.,Tijuana228,Schiller186,,Funk324,M,white,american,F,Saugus  Massachusetts  US,432 Nader Path,Peru,Massachusetts,
7a90b4fd-835e-4af3-822b-b66122664660,2003-08-20,,999-73-6358,,,,Josefa6,Reilly981,,,,asian,chinese,F,Cambridge  Massachusetts  US,926 Ebert Street,Westfield,Massachusetts,01085
7b12b043-7ffd-405a-9290-ae6c0e1da495,1979-09-17,,999-14-5833,S99952749,X23488190X,Mr.,Brian582,Hintz995,,,M,white,french_canadian,M,Boston  Massachusetts  US,275 Schumm Spur,Monterey,Massachusetts,01245
fb965b4d-f8ab-4538-a813-743ce5f1efbe,1978-10-09,,999-15-6005,S99971559,X52249791X,Mrs.,Magaret757,Ondricka197,,Lang846,M,white,american,F,Boston  Massachusetts  US,607 Goyette Hollow,Taunton,Massachusetts,02718
f4b82688-edfe-4a30-beb8-a07fee248531,2006-12-17,,999-41-3139,,,,Janine159,Runolfsson901,,,,white,polish,F,Worcester  Massachusetts  US,579 Nikolaus Port Unit 38,Marlborough,Massachusetts,01752
7023859d-28dc-4255-9c01-9106b340acd5,1952-11-22,,999-12-9657,S99952442,X1694105X,Mr.,Brendan864,Haag279,,,S,white,italian,M,Webster  Massachusetts  US,210 Fisher Parade,Dartmouth,Massachusetts,02714
38961435-9060-412b-88f0-e336339d77b9,2001-12-19,,999-84-4409,S99978247,,,Leonel449,Dickinson688,,,,white,italian,M,Springfield  Massachusetts  US,135 Dooley Harbor Apt 70,New Bedford,Massachusetts,02740
9002bfcc-970d-44bd-96d7-f9eb91560d6e,2008-04-07,,999-14-3406,,,,Martine382,Prohaska837,,,,white,portuguese,F,Lisbon  Estremadura  PT,175 Kreiger Rest Unit 31,Danvers,Massachusetts,01923
3e7a0f34-ef59-42ad-b685-725846803d2a,1947-08-26,,999-79-1390,S99921250,X84266025X,Mr.,Boyd728,Bashirian201,,,M,white,italian,M,Easton  Massachusetts  US,687 Runolfsson Lane,Wellesley,Massachusetts,02457
d9d9df12-3917-4cbb-95d7-d4ce9540d618,1932-12-21,2000-07-07,999-50-3516,S99998635,X293437X,Mrs.,Ashly243,Runte676,,Rath779,M,white,american,F,Stoneham  Massachusetts  US,895 Halvorson Estate Suite 87,Somerville,Massachusetts,02138
8d423c03-93f0-47ee-8654-02c824bc87aa,1954-06-04,,999-86-7692,S99961758,X84053818X,Mr.,Hassan290,Cassin499,,,M,white,american,M,Belchertown  Massachusetts  US,977 Cremin Brook,Longmeadow,Massachusetts,01106
ded2c709-2689-4e4c-b445-6d917066f9bc,2018-03-27,,999-23-8942,,,,Kirby843,Langosh790,,,,asian,chinese,M,Cambridge  Massachusetts  US,775 Mohr Wall,Westborough,Massachusetts,01581
5bbb8c87-4d1c-453d-94e1-f3037fde54c0,1955-02-09,,999-88-7500,S99962117,X3658363X,Mr.,Salvador46,Orosco477,,,M,hispanic,mexican,M,La Paz  Baja California  MX,504 Glover Ferry Unit 33,Bourne,Massachusetts,02532
56060407-6a73-4109-afea-4bdd2253dbc0,1967-07-02,,999-74-9344,S99997205,X86322502X,Mrs.,Berta524,Arriaga291,,Barajas558,M,hispanic,puerto_rican,F,Carolina  Puerto Rico  PR,649 Wiegand Club,Granville,Massachusetts,01034
7a6a8372-8fc3-4834-95c9-f3add9f3eb57,1978-11-17,,999-57-6448,S99915362,X57734346X,Mr.,Hai304,Schaefer657,,,M,white,english,M,Wilmington  Massachusetts  US,1077 Runolfsdottir Road,Northfield,Massachusetts,01360
5ec3210d-b2d1-4d2e-ab35-ad2771439a93,2008-01-24,,999-18-8227,,,,Theresa98,Beatty507,,,,white,irish,F,Springfield  Massachusetts  US,674 Hills Road Unit 81,Lowell,Massachusetts,01850
cc2599b1-9712-41fc-b4d7-b2e0f7ebbedd,1980-01-15,,999-59-3287,S99919298,X23332726X,Mr.,Harley673,Berge125,,,M,white,italian,M,Fall River  Massachusetts  US,435 Kris Crossroad Apt 47,Leominster,Massachusetts,01420
fd0fb6b0-a443-4961-a6bf-d318193bcb0e,1952-01-25,,999-27-5558,S99976601,X55117505X,Mr.,Vicente970,Weimann465,,,M,white,french,M,Boston  Massachusetts  US,887 Osinski Trace Suite 24,Hudson,Massachusetts,01749
abbe174f-769d-402c-9e24-fde3720ad972,1958-01-31,1973-02-02,999-46-4704,,,,Lloyd546,Kub800,,,,white,italian,M,Boston  Massachusetts  US,748 Wyman Green Unit 17,Framingham,Massachusetts,01701
0280bbec-8e34-4f8e-97d7-f1d5906e5e69,2001-07-31,,999-81-2842,S99977350,,,Ángela136,Vega377,,,,black,dominican,F,Marigot  Saint Andrew Parish  DM,1076 Hills Flat Apt 85,Bridgewater,Massachusetts,02324
e2d06552-6268-40d1-b1c7-edf8105d6ca8,1948-02-14,2005-02-14,999-99-6881,S99954326,X35594893X,Mr.,Thurman577,Renner328,,,M,white,english,M,Needham  Massachusetts  US,565 Muller Course,Boston,Massachusetts,02108
7550a3e8-545f-48ad-bccb-907553745533,1975-02-03,,999-76-2503,S99963193,X48541984X,Mr.,Hiram237,Jacobson885,,,M,white,irish,M,Northborough  Massachusetts  US,786 Hahn Spur,Dartmouth,Massachusetts,02714
2651b4fe-6e8e-4b89-bf51-5b7f6027f767,2018-06-18,,999-89-8495,,,,Angelia425,Lesch175,,,,white,german,F,Chicopee  Massachusetts  US,545 Mitchell Trace,Lawrence,Massachusetts,01840
bb94a9ea-b016-44e9-ac2e-f470a5c20c22,1961-08-03,,999-96-2857,S99990624,X46008332X,Mr.,Angel97,Kuhn96,,,M,white,irish,M,Attleboro  Massachusetts  US,532 Hickle Wynd Suite 72,Shrewsbury,Massachusetts,01545
0c7080d5-0d38-4f4b-9315-e34012ab1d76,1932-12-21,1993-06-29,999-50-1837,S99922188,X72296106X,Ms.,Jodie811,Dooley940,,,S,white,american,F,Braintree Town  Massachusetts  US,121 Robel Port,Somerville,Massachusetts,02138
a515fa31-118e-4617-b9c1-2e97efd9822e,1987-08-18,,999-31-1827,S99918853,X5340354X,Mrs.,Tandra334,O'Conner199,,Ritchie586,M,white,portuguese,F,Lisbon  Estremadura  PT,494 Rowe Branch,Wrentham,Massachusetts,02093
b93fc344-f329-460b-8e06-fe31a38f1706,1950-08-13,,999-81-8752,S99945561,X26515353X,Mr.,Elisha578,Gottlieb798,,,S,white,american,M,Milton  Massachusetts  US,676 Ledner Ferry Unit 93,Brockton,Massachusetts,02301
cff1e344-be19-4364-b387-fcb999912e02,1958-01-31,,999-46-1836,S99928526,X37737239X,Mr.,Alonzo487,Ebert178,,,M,white,italian,M,Granby  Massachusetts  US,794 Halvorson Dam,Framingham,Massachusetts,01701
7c2b9073-f3e6-4ba6-b62a-a80863f2398b,1979-04-28,,999-30-8871,S99911390,X10264050X,Mr.,Bobby524,Skiles927,JD,,M,white,polish,M,Groveland  Massachusetts  US,218 Flatley Alley,Weymouth Town,Massachusetts,02188
f6ddd3f5-381f-4148-9b23-1930f987ba32,1970-07-22,,999-97-9674,S99993023,X57954816X,Ms.,Latina115,Crooks415,,,S,white,irish,F,Gloucester  Massachusetts  US,675 Swift Gate Suite 68,Malden,Massachusetts,02148
809ab050-e120-43d8-b6ac-867b948aaa14,2015-04-03,,999-17-4984,,,,Danna372,Lakin515,,,,white,italian,F,Agawam Town  Massachusetts  US,703 Hauck Orchard,Lowell,Massachusetts,01850
4907d1b3-e098-4a79-becc-19c971998551,1982-09-13,,999-21-4792,S99958728,X69456624X,Mr.,Sammie902,Koelpin146,,,S,black,african,M,Millbury  Massachusetts  US,289 Miller Gate Apt 60,Boston,Massachusetts,02108
d2d81a7e-d832-4495-a2e6-daa0e568ab99,1948-02-14,,999-45-8657,S99969328,X9015401X,Mr.,Willy639,Will178,,,M,white,english,M,Peabody  Massachusetts  US,612 Wisoky Route Unit 46,Boston,Massachusetts,02108
2a4c8c5e-38b6-49de-9f12-e7cc9548e503,1950-03-23,,999-87-4892,S99980826,X64356338X,Mrs.,Nichelle912,Connelly992,,O'Kon634,M,white,italian,F,Bellingham  Massachusetts  US,539 Bins Rapid,East Bridgewater,Massachusetts,02333
36980a96-2582-4aa6-a5e6-f16cb736a47a,1968-11-01,,999-94-8088,S99998973,X64334130X,Mr.,Darrell400,Torp761,,,M,white,french,M,Blackstone  Massachusetts  US,441 Torp Hollow Apt 99,Williamstown,Massachusetts,01267
4ff151ea-1eac-40a4-8c96-c20be9da667d,2001-02-27,,999-77-4703,S99994852,,Mr.,Rafael239,Cuellar188,,,,hispanic,mexican,M,La Paz  Baja California  MX,741 Wolf Well,Agawam Town,Massachusetts,01001
b0a5a8c1-e31f-47fb-9474-7e0372821e54,1932-12-21,2006-07-06,999-46-5759,S99965829,X43658987X,Mrs.,Marita360,Greenfelder433,,Thompson596,M,white,american,F,Boston  Massachusetts  US,300 Welch Village Apt 1,Somerville,Massachusetts,02138
3f4a9a6c-e694-4abb-8ec0-7aa3e23f7ccb,1968-04-14,,999-44-1682,S99984058,X32821583X,Mrs.,Cythia210,Gorczany269,,Braun514,M,white,polish,F,Monson  Massachusetts  US,1088 Franecki Quay Unit 55,Quincy,Massachusetts,02169
07488f68-fa59-4a60-b298-5913c4df4176,2009-05-30,,999-67-5186,,,,Paola523,Wehner319,,,,white,american,F,Gardner  Massachusetts  US,755 Waters Annex Apt 84,Boston,Massachusetts,02108
599792e1-39ec-4402-aa49-8e6f0784782a,1967-08-17,,999-52-4290,S99914101,X85515326X,Mrs.,Wei843,Ullrich385,,Crona259,M,black,african,F,Maynard  Massachusetts  US,1004 Marquardt Annex,Waltham,Massachusetts,02451
0d93145e-f324-4e9f-b6c1-ff6ab90b8134,1993-05-26,,999-81-2663,S99949612,X38338539X,Ms.,Carlotta746,Moore224,,,,white,irish,F,Dover  Massachusetts  US,664 Mante Overpass Apt 30,Leicester,Massachusetts,01524
cda8cba5-279c-435e-9ccf-a9ed92a3d428,1997-03-02,,999-59-6608,S99996120,X73792680X,Mr.,Bill567,Williamson769,,,,white,german,M,Norwell  Massachusetts  US,717 Zulauf Loaf Unit 98,Boston,Massachusetts,02108
fbe0b12f-0325-44f6-919e-9d001130342d,2015-03-20,,999-94-8698,,,,Danilo179,Rempel203,,,,white,swedish,M,Chicopee  Massachusetts  US,828 Keebler Drive Unit 99,Tyngsborough,Massachusetts,
07ff34ed-c9ed-4889-9cae-458330e6dfd2,1978-06-12,1982-06-17,999-70-4284,,,,Broderick767,Jenkins714,,,,white,italian,M,Burlington  Massachusetts  US,923 Maggio Gate Suite 73,Lowell,Massachusetts,01850
4398de00-6667-416b-b9f5-e7e0005f29eb,1979-07-27,1981-06-12,999-16-3266,,,,Starla601,Gutmann970,,,,hispanic,puerto_rican,F,Fitchburg  Massachusetts  US,652 Mohr Gardens,Revere,Massachusetts,02151
7446d00f-bfa9-4d75-b49e-862baa892ae5,1971-04-14,,999-98-6131,S99945749,X25363909X,Mr.,Germán350,Caraballo427,,,M,hispanic,central_american,M,San Salvador  El Salvador  SV,994 Wilkinson Meadow,Boston,Massachusetts,02108
00c25795-95b8-4530-97a1-503532cfa171,1968-09-20,,999-95-3145,S99964389,X13427885X,Mrs.,Ossie995,Kunde533,,Kulas532,M,native,american_indian,F,Bourne  Massachusetts  US,348 Veum Key Unit 48,Worcester,Massachusetts,01545
bca08a9d-b04f-414d-9576-f74d10f06b27,1990-07-08,,999-60-5408,S99941485,X1807099X,Mrs.,Royce974,Hilpert278,,Wuckert783,M,white,english,F,Swansea  Massachusetts  US,674 Howell Viaduct,Holyoke,Massachusetts,01040
8d51f5f6-c53d-4035-ae01-509ebdff2c26,1978-06-12,,999-70-9713,S99938030,X85907389X,Mr.,Dexter530,Larkin917,,,M,white,italian,M,Woburn  Massachusetts  US,251 Harber Trail,Lowell,Massachusetts,01850
39650dcf-b6b7-4bc6-9c69-72c5e54af85f,1953-06-04,,999-16-1228,S99988092,X87479869X,Mr.,Nigel915,Shields502,,,S,black,african,M,Natick  Massachusetts  US,530 Hintz Rue Suite 57,Boston,Massachusetts,02108
47d43709-0915-4a33-9603-cfb304ab13a6,2016-11-05,,999-19-3599,,,,Kimber624,Dickinson688,,,,white,irish,F,Brookline  Massachusetts  US,870 Towne Passage,Hanover,Massachusetts,02339
61cf3b45-ec4f-4fe0-bb76-6e92c4163be0,1991-01-15,,999-93-2517,S99924074,X66641619X,Mr.,Olin642,Osinski784,,,M,white,irish,M,Holyoke  Massachusetts  US,352 Becker Plaza Suite 28,Athol,Massachusetts,01331
a015f402-1076-4a88-8861-148b47ebe590,1932-12-21,,999-28-7655,S99990731,X43080960X,Mrs.,Nicolette397,Torp761,,Streich926,M,white,american,F,Gloucester  Massachusetts  US,367 Mohr Well,Somerville,Massachusetts,02138
df394a61-3a1c-475b-950c-d7fa74374ce9,1979-07-27,,999-12-7434,S99966066,X7346632X,Ms.,Daphine453,Bosco882,,,S,hispanic,puerto_rican,F,Lynn  Massachusetts  US,763 Swaniawski Meadow,Revere,Massachusetts,02151
0841bb71-6e88-4f65-be4f-82a8cea51dc0,1950-07-19,,999-15-6451,S99942616,X69900427X,Mr.,Sergio619,Gutkowski940,,,M,white,french,M,Saugus  Massachusetts  US,772 Swaniawski Port,Brockton,Massachusetts,02301
11d33355-429f-49d7-8601-24224335dca5,2011-11-12,,999-91-8761,,,,Clement78,Schaden604,,,,asian,chinese,M,Beijing  Beijing Municipality  CN,931 Hagenes Orchard Apt 15,Malden,Massachusetts,02148
8948f649-329c-406c-9200-f1bf12af0d73,1940-04-27,1998-09-20,999-18-5126,S99986205,X83816911X,Mr.,Rolf983,Christiansen251,,,M,white,french,M,Westfield  Massachusetts  US,894 Harris Plaza,Westport,Massachusetts,02790
ea3dd362-c1b1-4911-afbe-41e2ff63517c,1975-11-01,,999-50-1306,S99982456,X89210023X,Mrs.,Lilia791,Cartwright189,,Oberbrunner298,M,white,irish,F,North Attleborough  Massachusetts  US,461 Medhurst Plaza Suite 93,Greenfield Town,Massachusetts,01301
e96fae12-ac1f-43ea-aa7f-dfc746a2191b,2005-08-18,,999-83-4050,,,,Carrol931,Bogan287,,,,black,african,F,Braintree Town  Massachusetts  US,382 Veum Esplanade Apt 16,Brookline,Massachusetts,02215
30117a91-5e0d-4ca5-822c-8fd575c01a77,1935-07-10,2013-07-31,999-11-8329,S99925854,X70750708X,Mrs.,Adell482,Kiehn525,,Hansen121,M,white,german,F,Sharon  Massachusetts  US,382 Batz Mews,Wayland,Massachusetts,01778
4d06875e-980f-4b8b-bee7-09d3e977aea5,2018-11-17,,999-50-7733,,,,Stefania815,Hagenes547,,,,white,german,F,Dedham  Massachusetts  US,902 Davis Alley Apt 17,Lenox,Massachusetts,01240
7ee28d73-0264-4dd3-b629-fe1994141427,1970-07-27,,999-69-6328,S99914087,X4767253X,Mrs.,Romelia905,Breitenberg711,,Kovacek682,M,white,english,F,Hanover  Massachusetts  US,181 Rohan Extension,Grafton,Massachusetts,01519
de19279e-fcef-4d31-9be3-79b2a02ed1e1,1967-08-08,,999-31-6075,S99922704,X50341807X,Mrs.,Ja391,Willms744,,Glover433,M,white,irish,F,West Stockbridge  Massachusetts  US,1087 Torphy Underpass,Agawam Town,Massachusetts,01001
23e26b39-2008-4495-a005-1c19260903a0,1979-06-16,,999-66-4000,S99959995,X43318301X,Mr.,Jorge203,Ojeda263,,,M,hispanic,puerto_rican,M,Carolina  Puerto Rico  PR,184 Macejkovic Overpass,Pittsfield,Massachusetts,01201
ee450783-3978-4dd7-bdf2-b0b9cbbbbc8a,1941-09-15,,999-16-7121,S99963590,X73132403X,Mrs.,Laurine214,Ritchie586,,Lesch175,M,white,irish,F,Chelsea  Massachusetts  US,845 Schamberger Track Apt 32,Springfield,Massachusetts,01013
3ec1a93e-1bd0-433e-b49e-b70dfe7e09ea,1982-11-19,,999-68-2868,S99974453,X5072394X,Mr.,Lucio648,Gerhold939,,,M,white,irish,M,Ashfield  Massachusetts  US,326 Braun Esplanade,Cheshire,Massachusetts,01225
cd360fdb-35f9-499d-97aa-d9b772469bbf,1996-04-10,,999-72-6128,S99926586,X73419271X,Ms.,Margorie48,Hammes673,,,,asian,chinese,F,Shanghai  Shanghai Municipality  CN,946 Russel Dam,Marlborough,Massachusetts,01752
958da2bc-edd3-499c-a6db-b22579d5957f,1986-01-03,,999-89-7007,S99997235,X67341030X,Mr.,Wilbur107,O'Conner199,,,S,white,irish,M,Boston  Massachusetts  US,1067 Schroeder Avenue Apt 83,Oxford,Massachusetts,01540
4e005b17-0233-4a86-98b7-3097a0e945db,1940-04-27,2017-10-30,999-15-2463,S99935899,X83061081X,Mr.,Jacinto644,Hartmann983,,,M,white,french,M,Ipswich  Massachusetts  US,965 Weimann Highlands,Westport,Massachusetts,02790
cd7429ad-361e-4147-bec1-cca6a48e6345,1966-05-08,,999-14-1304,S99930009,X48344507X,Mr.,Neal874,Veum823,,,M,white,english,M,Middleton  Massachusetts  US,859 Blanda Forge,Fall River,Massachusetts,02720
4fa87237-21b8-484d-8413-f947ba312f96,1956-05-21,,999-11-1270,S99965278,X60172186X,Ms.,January966,Buckridge80,,,S,white,french_canadian,F,Worcester  Massachusetts  US,292 Runolfsdottir Haven Apt 32,Westfield,Massachusetts,01085
15224200-5c90-4afe-996b-bacc803e810c,1994-06-13,,999-63-3636,S99928999,X13085673X,Ms.,Arlyne429,Bartoletti50,,,,white,swedish,F,New Bedford  Massachusetts  US,366 Treutel Ferry,Harwich,Massachusetts,02645
bc67729c-9f1f-4764-91b2-bd318e76c59f,1935-07-10,,999-73-3077,S99919988,X33005850X,Mrs.,Kellye282,Satterfield305,,Kuhn96,M,white,german,F,Needham  Massachusetts  US,819 Ward Club,Wayland,Massachusetts,01778
1e3f261d-d032-4813-8faa-23efe82448dd,1934-03-23,2015-10-11,999-15-5118,S99949130,X72452633X,Mrs.,Elmer371,Emard19,,West559,M,asian,chinese,F,Beijing  Beijing Municipality  CN,981 Bergstrom Hollow Suite 69,Weymouth Town,Massachusetts,02188
8278adc1-2e27-4473-824b-9770bdfb5353,1946-08-28,,999-42-9615,S99975189,X51601738X,Mr.,Vito638,Erdman779,,,M,white,american,M,Quincy  Massachusetts  US,630 Corkery Brook Unit 77,Boston,Massachusetts,02108
37973eeb-9534-46b3-a9ed-2711d2c7a353,1989-01-05,,999-42-4270,S99992879,X73533348X,Mrs.,Sparkle906,Lakin515,,Hoeger474,M,white,portuguese,F,Saugus  Massachusetts  US,321 Homenick Light,Boston,Massachusetts,02108
8738d45b-ab2a-4062-bbf2-e08adbb5c096,1940-04-27,,999-44-3860,S99970349,X82074708X,Mr.,Bart73,Fritsch593,,,M,white,french,M,Braintree Town  Massachusetts  US,755 Bergnaum Spur,Westport,Massachusetts,02790
4aabad5d-71a5-4bba-94ab-009dc592770f,1965-02-18,,999-21-6773,S99980912,X88743975X,Mrs.,Lourdes258,Olivera810,,Solorio55,M,hispanic,mexican,F,Juarez  Chihuahua  MX,487 Cremin Throughway Apt 33,Boston,Massachusetts,02108
abd4b2fd-0c10-4ca3-98c6-9f2b36ea0dae,1960-05-10,,999-10-5731,S99961415,X40242278X,Mr.,Kenton313,Kreiger457,,,M,white,russian,M,Moscow  Moscow  RU,730 Heller Flat Apt 15,Randolph,Massachusetts,02368
ad0b0771-e712-4066-a9dc-d47c43c7f0a0,1948-04-09,,999-25-3899,S99999666,X78027345X,Mrs.,Kristal814,Roob72,,Kilback373,M,black,dominican,F,Salem  Massachusetts  US,359 Marks Hollow,Chicopee,Massachusetts,01013
945b401b-be90-4241-87f5-3247b96c9909,1975-10-16,,999-44-5727,S99949601,X16259198X,Mrs.,María Eugenia578,Tirado305,,Brito172,M,hispanic,puerto_rican,F,Ponce  Puerto Rico  PR,461 Marks Rest Suite 94,Boston,Massachusetts,02108
f4c2396e-c225-435f-9266-ec796e68b703,1990-03-06,1999-05-18,999-52-9950,,,,Wesley533,Torp761,,,,white,german,M,Everett  Massachusetts  US,1023 Mohr Manor Suite 27,Wellesley,Massachusetts,02457
6066fa9a-1a4c-425b-83ac-c40027dd58f3,1938-12-07,,999-86-2882,S99948467,X50246771X,Mrs.,Belia417,Hoeger474,,Grimes165,M,white,irish,F,Rockland  Massachusetts  US,420 Konopelski Trailer,Watertown Town,Massachusetts,02472
d9c15a85-cdd1-4ff7-9e7f-41bfcfae1255,1937-04-24,,999-65-1347,S99937823,X24112349X,Mrs.,Nelly786,Mayert710,,Herman763,M,white,italian,F,Malden  Massachusetts  US,140 Carroll Course,Stoughton,Massachusetts,02072
098b8653-6afd-48d6-9763-c5dfb310244c,1934-03-23,,999-25-4276,S99983933,X63262251X,Ms.,Bailey598,Nicolas769,,,S,asian,chinese,F,Hong Kong  Hong Kong Special Administrative Region  CN,997 Bergnaum Pathway,Weymouth Town,Massachusetts,02188
d9339a41-7ccd-415c-ac25-984ebdbf2314,1967-05-08,,999-49-8538,S99999505,X26933026X,Mrs.,Elmer371,Spinka232,,Wunsch504,M,white,italian,F,Fitchburg  Massachusetts  US,857 Terry Forge,Worcester,Massachusetts,01545
ea33d40d-fdbe-44c5-b59c-167e54a64529,1981-11-06,,999-25-4943,S99925167,X11089805X,Mrs.,Renea551,Stanton715,,Nader710,M,white,irish,F,Worcester  Massachusetts  US,1014 Upton Brook,Boston,Massachusetts,02108
e3f6b3ad-5f85-4a5a-aedf-6f867f208b14,1931-08-21,,999-37-9975,S99979599,X57573865X,Mrs.,Kymberly381,Beier427,,Brown30,M,white,scottish,F,Pittsfield  Massachusetts  US,152 Feil Annex Apt 75,Sterling,Massachusetts,01564
4d541c06-9f97-474d-b5ad-d839666c888e,1982-10-06,,999-93-6802,S99993867,X24917920X,Mr.,Arden380,Oberbrunner298,,,S,white,english,M,Medford  Massachusetts  US,563 Carter Mission,Woburn,Massachusetts,01801
bac45782-f689-486f-ad69-e81133044249,1990-03-06,,999-49-1669,S99973759,X7628004X,Mr.,Cleveland582,Veum823,,,M,white,german,M,Northampton  Massachusetts  US,977 Bogisich Approach Apt 10,Wellesley,Massachusetts,02457
d1a87697-7e44-471c-b752-4831995a5b47,2001-08-07,,999-75-5839,S99943828,,,Manie910,Collins926,,,,white,irish,F,Amherst  Massachusetts  US,798 Jakubowski Bypass Suite 52,Ashland,Massachusetts,01721
fbfce5ba-3406-4092-9c85-f1bccd3ec3cf,1940-06-07,2008-06-20,999-91-5852,S99977927,X17599321X,Ms.,Margrett284,Parker433,,,S,white,irish,F,Dedham  Massachusetts  US,524 Lubowitz Loaf,Plymouth,Massachusetts,02360
51e39652-a0ff-4f1b-b9c2-9750bec00d9a,1996-01-30,,999-55-2927,S99990828,X42909134X,Ms.,Wenona350,Boyle917,,,,hispanic,central_american,F,Waltham  Massachusetts  US,111 Strosin Gateway,Salem,Massachusetts,01907
39d467aa-e32d-41af-bf3b-20893c827a3d,1966-03-20,1978-12-24,999-91-4032,,,,Lucia634,Villanueva621,,,,hispanic,mexican,F,Gaudalajara  Jalisco  MX,207 Hills Tunnel,Boston,Massachusetts,02108
425f2ab4-6f05-4a7e-a89b-e2f2e68b3f56,2010-04-26,2013-02-25,999-92-4584,,,,Asa127,Quigley282,,,,white,french,M,Westfield  Massachusetts  US,836 Turner Wall,Spencer,Massachusetts,01562
74c82ced-0ab4-4537-9c9a-3eee77bfa52a,1925-06-06,2003-12-27,999-92-2804,S99940782,X75046570X,Mr.,Marco Antonio298,Vela532,,,M,black,dominican,M,Roseau  Saint George  DM,546 Zboncak Haven,West Springfield Town,Massachusetts,01089
6c6befdb-4c79-44bc-871c-2a80e374b667,2010-04-26,,999-71-8184,,,,Eduardo902,Harber290,,,,white,french,M,Weymouth Town  Massachusetts  US,900 Hansen Path Suite 48,Spencer,Massachusetts,01562
0846697e-00ca-4403-917b-b06a31a73fe7,2004-07-18,,999-47-9116,,,,Ami949,Renner328,,,,white,english,F,Revere  Massachusetts  US,315 Pagac Park,Avon,Massachusetts,02322
aa56cd57-9af2-44ec-9067-f7b04c4b0c45,1996-11-04,,999-47-9420,S99974255,X79537023X,Ms.,Alicia629,Dávila115,,,,black,west_indian,F,Santiago de los Caballeros  Santiago  DO,304 Kassulke Mission Apt 47,Uxbridge,Massachusetts,01569
861a29d8-0527-4968-a6d0-12bfe80a18e1,1958-03-01,,999-47-1488,S99945174,X37980234X,Mrs.,Patrick786,Murray856,,Metz686,M,white,irish,F,Adams  Massachusetts  US,167 Beatty Brook,Arlington,Massachusetts,02474
408527f7-1ba5-400d-8442-7dd39af7e54a,1958-06-02,,999-68-9576,S99954273,X25966296X,Mr.,Cleveland582,Balistreri607,,,S,asian,chinese,M,Macau  Macao Special Administrative Region of the People's Republic of China  CN,556 Kunze Bypass,Boston,Massachusetts,02108
c7d8f9fa-7a6e-4997-9555-655a89a8f601,1925-06-06,1962-04-29,999-99-2203,S99942027,X53397044X,Mr.,Alfonso758,Cortés936,,,M,black,dominican,M,Salisbury  Saint Joseph Parish  DM,177 Beer Pathway Suite 92,West Springfield Town,Massachusetts,01089
79b45893-255e-45ff-ab09-566b3afc67b3,2018-10-05,,999-15-9002,,,,Lucius907,Mayer370,,,,white,german,M,Stoneham  Massachusetts  US,963 Quigley Brook,Blackstone,Massachusetts,01504
cb491fdb-db2c-4ef8-b811-b6c11bcec0cb,1966-03-20,,999-35-6977,S99994663,X86646287X,Mrs.,María Luisa888,Beltrán716,,Enríquez603,M,hispanic,mexican,F,Juarez  Chihuahua  MX,287 Quigley Highlands Apt 30,Boston,Massachusetts,02108
9d190c71-6527-4bb4-ae06-d480d5b87e8f,1977-05-23,,999-60-4326,S99938683,X67307864X,Mr.,Armand155,Marvin195,,,M,white,swedish,M,North Attleborough  Massachusetts  US,833 Hane Gardens Suite 71,Medway,Massachusetts,02053
75f32076-6aaf-43d4-9fee-3eedd8977c4f,1995-05-29,,999-90-3309,S99981139,X47226735X,Ms.,Vida128,McLaughlin530,,,,white,italian,F,Fitchburg  Massachusetts  US,948 Thompson Harbor Suite 74,Northbridge,Massachusetts,01534
